episode,completion_rate,episode_reward,unfinished_tasks,agent_epsilon
938,0.6363636363636364,12.166666666666668,5,0.00998645168764533
939,0.6666666666666666,2.0666666666666673,9,0.00998645168764533
940,0.5087719298245614,-36.8,22,0.00998645168764533
941,0.6274509803921569,-4.133333333333334,10,0.00998645168764533
942,0.5283018867924528,-17.366666666666667,15,0.00998645168764533
943,0.5740740740740741,-16.299999999999997,14,0.00998645168764533
944,0.5660377358490566,-16.266666666666666,15,0.00998645168764533
945,0.6829268292682927,6.633333333333333,6,0.00998645168764533
946,0.4918032786885246,-36.36666666666666,20,0.00998645168764533
947,0.5370370370370371,-30.733333333333334,19,0.00998645168764533
948,0.5087719298245614,-27.599999999999994,19,0.00998645168764533
949,0.5689655172413793,-38.10000000000001,21,0.00998645168764533
950,0.6808510638297872,-0.8666666666666689,10,0.00998645168764533
951,0.4909090909090909,-36.43333333333333,22,0.00998645168764533
952,0.6818181818181818,1.8333333333333321,9,0.00998645168764533
953,0.5245901639344263,-39.233333333333334,23,0.00998645168764533
954,0.45454545454545453,-59.56666666666668,26,0.00998645168764533
955,0.64,2.933333333333332,8,0.00998645168764533
956,0.5172413793103449,-29.03333333333333,22,0.00998645168764533
957,0.5306122448979592,-7.766666666666666,12,0.00998645168764533
958,0.6,-24.166666666666668,16,0.00998645168764533
959,0.5555555555555556,-26.9,20,0.00998645168764533
960,0.5636363636363636,-18.03333333333333,17,0.00998645168764533
961,0.5769230769230769,-21.233333333333334,16,0.00998645168764533
962,0.5961538461538461,-16.433333333333334,17,0.00998645168764533
963,0.5344827586206896,-20.066666666666666,16,0.00998645168764533
964,0.543859649122807,-31.43333333333333,20,0.00998645168764533
965,0.6739130434782609,4.066666666666667,5,0.00998645168764533
966,0.6521739130434783,-2.8666666666666627,11,0.00998645168764533
967,0.5818181818181818,-6.633333333333333,12,0.00998645168764533
968,0.5769230769230769,-6.999999999999999,13,0.00998645168764533
969,0.5740740740740741,-4.466666666666667,11,0.00998645168764533
970,0.5238095238095238,-37.733333333333334,22,0.00998645168764533
971,0.5882352941176471,-15.033333333333333,15,0.00998645168764533
972,0.631578947368421,9.166666666666666,6,0.00998645168764533
973,0.5245901639344263,-25.266666666666662,18,0.00998645168764533
974,0.6511627906976745,-5.233333333333332,12,0.00998645168764533
975,0.5471698113207547,-24.633333333333333,18,0.00998645168764533
976,0.5849056603773585,-21.1,17,0.00998645168764533
977,0.5833333333333334,-20.4,16,0.00998645168764533
978,0.5344827586206896,-20.566666666666666,17,0.00998645168764533
979,0.5263157894736842,-26.433333333333334,19,0.00998645168764533
980,0.5370370370370371,-4.833333333333336,13,0.00998645168764533
981,0.6530612244897959,-2.4666666666666677,10,0.00998645168764533
982,0.5892857142857143,-29.266666666666666,20,0.00998645168764533
983,0.5263157894736842,-18.233333333333334,17,0.00998645168764533
984,0.5740740740740741,-13.766666666666666,15,0.00998645168764533
985,0.5535714285714286,-24.1,18,0.00998645168764533
986,0.6875,-11.966666666666665,12,0.00998645168764533
987,0.4918032786885246,-49.53333333333334,26,0.00998645168764533
988,0.5,-22.799999999999997,17,0.00998645168764533
989,0.6078431372549019,-7.133333333333333,12,0.00998645168764533
990,0.5344827586206896,-30.599999999999994,20,0.00998645168764533
991,0.5,-38.8,21,0.00998645168764533
992,0.6976744186046512,9.233333333333336,5,0.00998645168764533
993,0.6296296296296297,-2.8666666666666685,11,0.00998645168764533
994,0.5535714285714286,-21.066666666666666,16,0.00998645168764533
995,0.6595744680851063,-6.433333333333336,12,0.00998645168764533
996,0.6470588235294118,0.5666666666666691,7,0.00998645168764533
997,0.6595744680851063,6.299999999999999,7,0.00998645168764533
998,0.5686274509803921,-10.766666666666666,12,0.00998645168764533
999,0.5714285714285714,-6.699999999999999,13,0.00998645168764533
